date,volume,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,target,target_binary,sentiment_score,gdp%change,unemloyment_rate,fed_rate,cpi%change
2022-06-27,66009600,372.64631132585333,48.283115104216535,-6.973696856884544,-7.783491294429324,0.8097944375447801,410.7524428555963,376.73658599853513,342.72072914147395,sell,sell,-0.7224,0.3,3.6,0.83,0.67609
2022-06-28,86548900,372.0039996352215,43.825109781153465,-6.676631508903029,-7.562119337324066,0.885487828421037,408.09461281018906,375.1589752197266,342.2233376292641,sell,sell,-0.3558,0.3,3.6,0.83,0.67609
2022-06-29,65676000,371.3944820453343,43.65564169982383,-6.391571010294001,-7.328009671918053,0.9364386616240523,405.51693647098324,373.67797088623047,341.8390053014777,buy,buy,0.0,0.3,3.6,1.58,0.67609
2022-06-30,112508300,370.56013033268346,41.91565936862768,-6.3323396810937425,-7.128875673753192,0.7965359926594493,403.2265911784685,372.20829315185546,341.18999512524243,buy,buy,0.0,0.3,3.6,1.58,0.67609
2022-07-01,74839700,370.17051865944427,44.965919332192556,-5.9078106272838795,-6.88466266445933,0.9768520371754503,398.99875456864123,370.55711059570314,342.11546662276504,buy,buy,0.4843,2.7,3.5,1.58,0.50676
2022-07-05,81438000,369.88392792216086,45.52188215774847,-5.452666010112466,-6.598263333589958,1.1455973234774914,395.80928877314767,369.2683471679687,342.7274055627898,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-06,70426200,369.74272294240893,46.5634104309463,-4.935018415146942,-6.265614349901355,1.3305959347544132,391.9463222758774,367.9817596435547,344.01719701123204,buy,buy,0.4526,2.7,3.5,1.58,0.50676
2022-07-07,64525900,370.1404525933551,51.048233723266286,-4.033063417231574,-5.819104163367399,1.786040746135825,386.6920506152223,366.7820220947266,346.8719935742309,buy,buy,0.30835,2.7,3.5,1.58,0.50676
2022-07-08,72397800,370.4710121677975,50.79233800657158,-3.3049770758354953,-5.316278745861019,2.0113016700255235,381.84686099553835,365.78321685791013,349.7195727202819,sell,sell,0.68,2.7,3.5,1.58,0.50676
2022-07-11,58366900,370.3636131759983,47.2524323539079,-3.0373431675829465,-4.860491630205405,1.8231484626224583,378.83494334856897,365.03904113769534,351.2431389268217,sell,sell,0.0,2.7,3.5,1.58,0.50676
2022-07-12,62219200,369.9551778949136,44.684243934709144,-3.0537623794932642,-4.499145780062977,1.445383400569713,377.99637700107314,364.68849792480466,351.3806188485362,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-13,84224600,369.40255027545754,43.19701435882634,-3.1851839439062246,-4.236353412831627,1.0511694689254023,377.9973004808004,364.9501022338867,351.902903986973,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-14,89704800,368.81832824866547,42.49630682579822,-3.32239911068541,-4.053562552402384,0.7311634417169737,377.8859518213115,365.22156524658203,352.55717867185257,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-15,79060400,368.95071646698455,49.42906910505764,-2.8384087377766605,-3.8105317894772393,0.9721230517005788,378.3830676318292,365.58496551513673,352.78686339844427,sell,sell,0.0,2.7,3.5,1.58,0.50676
2022-07-18,63203600,368.7793789332985,46.75536692167911,-2.6707093459691578,-3.582567300775623,0.9118579548064654,377.29054818290865,366.39611968994143,355.5016911969742,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-19,78506000,369.5691427886094,55.22090910941376,-1.7175283557901366,-3.209559511778526,1.4920311559883892,377.2443385078748,367.66546325683595,358.0865880057971,buy,buy,-1.0,2.7,3.5,1.58,0.50676
2022-07-20,71843800,370.51254962310196,57.004209305877204,-0.7594676448200062,-2.719541138386822,1.9600734935668158,378.90316200102774,368.61230010986327,358.3214382186988,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-21,64903900,371.7341414605223,59.77826123108027,0.30807180909062026,-2.1140185488913334,2.4220903579819537,381.12270526533143,369.78503265380857,358.4473600422857,sell,sell,-0.041200000000000014,2.7,3.5,1.58,0.50676
2022-07-22,72197300,372.5006577267449,56.18518680450192,0.8572268407278898,-1.519769470967489,2.376996311695379,382.3394259558214,370.6035415649414,358.8676571740614,sell,sell,0.7184,2.7,3.5,1.58,0.50676
2022-07-25,53631500,373.23811484986743,56.55004378162617,1.31451400232379,-0.9529127763092332,2.2674267786330233,383.2056713128085,370.8674087524414,358.52914619207434,sell,sell,0.0,2.7,3.5,1.58,0.50676
2022-07-26,52946400,373.4768973223131,52.00307257218317,1.2989423942838698,-0.5025417421906127,1.8014841364744825,383.44872283287623,370.9779541015625,358.50718537024875,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-27,82342100,374.62215235783685,59.59179209884783,2.050255445524158,0.00801769535234148,2.0422377501718163,385.6953317160583,371.9579559326172,358.2205801491761,buy,buy,-1.0,2.7,3.5,1.58,0.50676
2022-07-28,73966600,376.11882539406963,62.73614992194744,3.0012357888634824,0.6066613140545697,2.3945744748089126,388.7536393877475,373.1946136474609,357.63558790717434,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-07-29,87003700,378.0149183578413,66.08142576406813,4.166053324401332,1.3185397161239223,2.84751360827741,392.55319133315993,374.8643142700195,357.1754372068791,buy,buy,0.0,2.7,3.5,1.58,0.50676
2022-08-01,69997500,379.6187454227195,64.79059093960939,4.937634628350793,2.0423586985692967,2.895275929781496,395.53638911987605,376.2836090087891,357.0308288977021,sell,sell,0.0,2.7,3.6,1.58,0.59393
2022-08-02,63435400,380.8217336748712,61.89810515928199,5.278075844726004,2.6895021278006386,2.5885737169253655,397.50596662608507,377.5380493164063,357.5701320067275,buy,buy,0.0,2.7,3.6,1.58,0.59393
2022-08-03,67820600,382.4951387127183,65.77768322558397,5.97464347201651,3.346530396643813,2.628113075372697,400.48541577300114,379.03760986328126,357.5898039535614,sell,sell,0.0,2.7,3.6,1.58,0.59393
2022-08-04,45656600,383.983537076574,65.46312402190483,6.430828379489583,3.9633899932129673,2.4674383862766156,403.089951552766,380.2478317260742,357.40571189938237,buy,buy,-0.7023,2.7,3.6,1.58,0.59393
2022-08-05,56814900,385.26609630123806,64.63099748056672,6.661272776363603,4.502966549843094,2.1583062265205086,405.24013275899216,381.4397857666016,357.639438774211,sell,sell,-0.1032,2.7,3.6,1.58,0.59393
2022-08-08,53886100,386.3825675286871,64.0300357423266,6.72910441495128,4.948194122864732,1.7809102920865483,406.86171954457274,382.8220718383789,358.7824241321851,sell,sell,0.0,2.7,3.6,1.58,0.59393
2022-08-09,44931800,387.2425733044148,61.911723511859265,6.579809926388009,5.274517283569388,1.3052926428186211,407.6322488122734,384.28895111083983,360.94565340940625,buy,buy,-1.0,2.7,3.6,1.58,0.59393
2022-08-10,68665700,388.8116457966283,67.93113564941437,7.050381300481263,5.629690086951763,1.4206912135294996,409.15076948346154,386.26721343994143,363.3836573964213,sell,sell,1.0,2.7,3.6,2.33,0.59393
2022-08-11,59489700,390.23128281339285,67.93113564941436,7.338716350833749,5.97149533972816,1.3672210111055891,409.7934034068235,388.28969421386716,366.78598502091086,buy,buy,0.0,2.7,3.6,2.33,0.59393
2022-08-12,61694500,392.1666242753614,72.13416691592782,8.026192751981853,6.382434822178899,1.6437579298029537,412.21287053074536,390.30689239501953,368.4009142592937,buy,buy,-0.0516,2.7,3.6,2.33,0.59393
2022-08-15,54048300,394.07876868961273,73.07487424216298,8.60830348763443,6.827608555270006,1.7806949323644243,413.7406163598448,392.56151580810547,371.38241525636613,buy,buy,0.0,2.7,3.6,2.33,0.59393
2022-08-16,59289000,395.8857142217776,73.53416068767743,9.030693261479257,7.268225496511857,1.7624677649674005,416.07669093107836,394.36050567626955,372.64432042146075,buy,buy,0.0,2.7,3.6,2.33,0.59393
2022-08-17,63563400,397.2413454891604,68.93657412602593,9.024831426197466,7.619546682448979,1.4052847437484868,417.5158129337208,395.8927520751953,374.2696912166698,buy,buy,0.25,2.7,3.6,2.33,0.59393
2022-08-18,49023200,398.5813885945454,69.76425667401443,9.012476512955573,7.898132648550298,1.1143438644052743,419.1033827556433,397.2913787841797,375.4793748127161,sell,sell,0.0,2.7,3.6,2.33,0.59393
2022-08-19,68016900,399.26740357586846,61.571532915554755,8.459170049375018,8.010340128715242,0.4488299206597759,419.13697703543147,398.5914779663086,378.04597889718576,sell,sell,-1.0,2.7,3.6,2.33,0.59393
2022-08-22,77695600,399.0833788584494,51.59644969355797,7.255240677194706,7.859320238411136,-0.6040795612164294,418.2126517742656,399.44603729248047,380.6794228106953,sell,sell,0.0,2.7,3.6,2.33,0.59393
2022-08-23,49105200,398.8253304766551,50.59223635000485,6.152627601774725,7.517981711083854,-1.3653541093091288,415.8876361380086,400.4774642944336,385.06729245085864,buy,buy,0.0,2.7,3.6,2.33,0.59393
2022-08-24,49177800,398.71269611485314,51.92232398413831,5.3198562657061075,7.078356622008305,-1.7585003563021973,414.9680890959979,401.08449401855466,387.2008989411114,buy,buy,0.0,2.7,3.6,2.33,0.59393
2022-08-25,50942300,399.1454393652615,57.388271147269954,5.054601887864692,6.673605675179583,-1.6190037873148908,414.7276836660889,401.73045806884767,388.7332324716064,sell,sell,0.0,2.7,3.6,2.33,0.59393
2022-08-26,103087000,398.236978273369,44.22311020388075,3.700298107001913,6.078944161544049,-2.378646054542136,415.24446541193464,401.4093978881836,387.57433036443257,buy,buy,0.0,2.7,3.6,2.33,0.59393
2022-08-29,65370800,397.1696933959574,42.25304444925982,2.3915635324124196,5.341468035717724,-2.949904503305304,415.96994644402344,401.01816711425784,386.06638778449224,sell,sell,0.0,2.7,3.6,2.33,0.59393
2022-08-30,85652400,395.7994090500254,39.15489864052238,1.0000134399501803,4.473177116564215,-3.4731636766140346,417.09156372377004,400.5447463989258,383.9979290740815,sell,sell,0.0,2.7,3.6,2.33,0.59393
2022-08-31,76029700,394.2822377221584,37.144248846443645,-0.3339724961236925,3.5117471940266336,-3.845719690150326,418.45832151143276,399.6185775756836,380.7788336399345,buy,buy,0.0,2.7,3.6,2.33,0.59393
2022-09-01,78740100,393.0230784794603,38.535291383439656,-1.2802274436349421,2.5533522664943185,-3.8335797101292606,419.2704358211111,398.76546478271484,378.2604937443186,sell,sell,0.0,2.7,3.5,2.33,0.62585
2022-09-02,99632100,391.5011690800028,35.669583876045984,-2.3275328729051807,1.5771752386144187,-3.904708111519599,420.3352748443174,397.74509582519534,375.1549168060733,sell,sell,0.0772,2.7,3.5,2.33,0.62585
2022-09-06,76637400,389.98871119887156,34.68602068481819,-3.235035945140453,0.6147330018634444,-3.849768947003897,421.243640221251,396.6766616821289,372.1096831430068,buy,buy,0.836,2.7,3.5,2.33,0.62585
2022-09-07,70964200,389.26296224354746,42.74976325647034,-3.3708752544524714,-0.1823886493997388,-3.1884866050527325,421.3712604211648,396.0244476318359,370.6776348425071,buy,buy,0.0,2.7,3.5,2.33,0.62585
2022-09-08,80821700,388.84436353285247,45.436744689050556,-3.239510889412884,-0.7938130974023679,-2.445697792010516,420.6155392311949,395.0819396972656,369.5483401633364,buy,buy,1.0,2.7,3.5,2.33,0.62585
2022-09-09,76706900,389.03505740304956,51.32251672600344,-2.622717445463195,-1.1595939670145334,-1.4631234784486615,419.71643084160416,394.4383804321289,369.1603300226536,buy,buy,0.0,2.7,3.5,2.33,0.62585
2022-09-12,69256300,389.6076579628782,54.99566689163913,-1.774486499636339,-1.2825724735388946,-0.4919140260974444,417.84406963700326,393.66313018798826,369.48219073897326,sell,sell,-1.0,2.7,3.5,2.33,0.62585
2022-09-13,122947100,388.48975624654753,41.27859602722244,-2.4599947543791245,-1.5180569297069406,-0.9419378246721839,415.47603669285587,391.9444076538086,368.4127786147613,buy,buy,0.0,2.7,3.5,2.33,0.62585
2022-09-14,85023700,387.6156417425981,42.57336103825186,-2.85401925196868,-1.7852493941592884,-1.0687698578093914,412.2839268057915,390.2574005126953,368.2308742195991,sell,sell,-0.20095,2.7,3.5,2.33,0.62585
2022-09-15,87633800,386.41464033407686,39.75398706205887,-3.4737361063388903,-2.122946736595209,-1.3507893697436812,409.4888150219824,388.50166473388674,367.51451444579106,buy,buy,0.0,2.7,3.5,2.33,0.62585
2022-09-16,103084800,385.0555561681454,37.955705904420874,-4.1479000967765955,-2.5279374086314865,-1.619962688145109,405.8971512928372,386.5432876586914,367.1894240245456,buy,buy,-1.0,2.7,3.5,2.33,0.62585
2022-09-19,73278500,384.1007615237834,40.86187343325402,-4.398603043465869,-2.902070535598363,-1.4965325078675056,402.8263095747297,385.00557098388674,367.1848323930438,sell,sell,-1.0,2.7,3.5,2.33,0.62585
2022-09-20,77274900,382.82692074529064,38.002463503409615,-4.888297378629034,-3.2993159042044975,-1.588981474424536,401.5881742029273,383.6750854492187,365.76199669551016,sell,sell,0.0,2.7,3.5,2.33,0.62585
2022-09-21,106746600,381.0585040002034,34.13771065736527,-5.732131078435032,-3.7858789390506047,-1.946252139384427,400.87658865653043,382.069319152832,363.2620496491336,sell,sell,-0.7636,2.7,3.5,2.33,0.62585
2022-09-22,89472600,379.1671057165159,32.45590757103967,-6.572011375710929,-4.34310542638267,-2.228905949328259,399.71611561516596,380.2471267700195,360.7781379248731,sell,sell,1.0,2.7,3.5,2.33,0.62585
2022-09-23,122346900,376.8794798093626,29.37354687013235,-7.637906274543468,-5.00206559601483,-2.6358406785286377,397.2327080787152,377.84165344238284,358.4505988060505,sell,sell,0.0,2.7,3.5,2.33,0.62585
2022-09-26,92581200,374.47511377748134,27.727190766092853,-8.66623845161206,-5.734900167134277,-2.931338284477783,397.6520539216727,375.94300537109376,354.23395682051483,sell,sell,-0.2545,2.7,3.5,2.33,0.62585
2022-09-27,108294100,372.2142450778775,27.30608765419562,-9.444758189761785,-6.476871771659779,-2.9678864181020064,397.8053187945965,374.12828063964844,350.4512424847004,buy,buy,-0.09810000000000002,2.7,3.5,2.33,0.62585
2022-09-28,110802200,370.82595864653945,35.42594871028871,-9.396550303581932,-7.06080747804421,-2.3357428255377224,397.23689863322346,372.8710571289063,348.5052156245891,sell,sell,0.0,2.7,3.5,2.33,0.62585
2022-09-29,112952300,368.85840024772466,31.344394239520838,-9.847646054584345,-7.618175193352237,-2.229470861232108,397.42774019109874,371.38593139648435,345.34412260186997,sell,sell,0.0,2.7,3.5,2.33,0.62585
2022-09-30,153711200,366.5625307021824,28.75811323356685,-10.520796651769558,-8.198699485035702,-2.3220971667338564,397.64440865224935,369.57046661376955,341.49652457528975,buy,buy,0.0,2.7,3.5,2.33,0.62585
2022-10-03,89756500,365.3521541267514,38.016211278927436,-10.20222867935172,-8.599405323898905,-1.6028233554528146,397.0641787737013,368.4109939575195,339.7578091413377,buy,buy,0.0,3.4,3.6,2.33,0.46307
2022-10-04,103602800,365.30131943778247,46.958707726818986,-8.961687717414065,-8.671861802601939,-0.28982591481212694,396.3669396631141,367.8708953857422,339.37485110837025,buy,buy,0.0,3.4,3.6,2.33,0.46307
2022-10-05,88065700,365.1744284078076,46.40022483306024,-7.955386920104559,-8.528566826102463,0.5731799059979039,394.69347401813593,366.95092620849607,339.2083783988562,sell,sell,-0.3612,3.4,3.6,3.08,0.46307
2022-10-06,82333500,364.7020376024137,43.91408950202609,-7.375830270167171,-8.298019514915405,0.9221892447482336,392.3348974132373,365.7182586669922,339.1016199207471,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-07,107789500,363.31770977923,38.040127729786505,-7.639234902554051,-8.166262592443134,0.5270276898890831,388.46288456138024,363.6842559814453,338.90562740151034,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-10,76042800,361.81058984210836,36.63584691324963,-7.971831469058486,-8.127376367766205,0.15554489870771881,382.45054128965,361.3065353393555,340.162529389061,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-11,92482800,360.2374191298391,35.47502078080465,-8.31711641505649,-8.165324377224263,-0.1517920378322266,380.4834261644861,359.6776657104492,338.87190525641233,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-12,76991800,358.7055972884184,34.859361990085674,-8.583717857800877,-8.249003073339585,-0.3347147844612923,377.7091933403227,357.9197525024414,338.13031166456005,buy,buy,-1.0,3.4,3.6,3.08,0.46307
2022-10-13,147254500,358.18467382084583,43.308360523505605,-7.970234709572765,-8.193249400586222,0.22301469101345717,375.0765279968523,356.83129119873047,338.58605440060865,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-14,123737000,356.94671404661347,38.537506325671636,-8.040906295467323,-8.162780779562443,0.12187448409511958,372.97183574672476,355.48338317871094,337.9949306106971,buy,buy,0.0,3.4,3.6,3.08,0.46307
2022-10-17,93168200,356.6714398944806,45.64329370583673,-7.297044078146428,-7.98963343927924,0.6925893611328124,369.44929970175997,354.4346893310547,339.42007896034943,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-18,97162900,356.8185789661,48.64216725933254,-6.299231834273883,-7.651553118278169,1.3523212840042866,366.9871117281965,353.8092376708984,340.63136361360034,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-19,79746900,356.70994163246104,46.94034076330047,-5.6481864631587655,-7.250879787254289,1.6026933240955232,365.7001420045323,353.38020477294924,341.06026754136616,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-20,88283100,356.3276018136701,44.950472641536095,-5.311662682723636,-6.863036366348158,1.5513736836245222,364.7416947539781,352.9550323486328,341.16836994328753,buy,buy,-0.9878,3.4,3.6,3.08,0.46307
2022-10-21,131038400,356.79796530351405,51.335027018409725,-4.303742602486977,-6.351177613575922,2.047435011088945,365.5657078324819,353.26100158691406,340.9562953413462,buy,buy,0.0,3.4,3.6,3.08,0.46307
2022-10-24,85436900,357.6445469654562,54.280250813234225,-3.1123713409840548,-5.703416359057549,2.591045018073494,367.3719764465607,353.9636734008789,340.5553703551971,buy,buy,0.0,3.4,3.6,3.08,0.46307
2022-10-25,78846300,358.96664252045736,57.904435136985484,-1.6776649211236645,-4.898266071470772,3.2206011503471075,370.3351112095592,355.0032012939453,339.67129137833143,buy,buy,0.3062,3.4,3.6,3.08,0.46307
2022-10-26,104087300,359.89624008919355,55.628106370198985,-0.7577811811686388,-4.070169093410345,3.3123879122417064,371.99306030095016,355.5577102661133,339.12236023127645,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-10-27,81971800,360.54978711752926,54.019442460847195,-0.1855047530797833,-3.293236225344233,3.1077314722644496,373.31794157212175,356.3873046875,339.4566678028782,buy,buy,0.0,3.4,3.6,3.08,0.46307
2022-10-28,100302000,361.9720765047735,59.59560947247491,0.9610126459209596,-2.4423864510911946,3.403399097012154,375.89778190818834,357.9239074707031,339.9500330332179,sell,sell,0.3182,3.4,3.6,3.08,0.46307
2022-10-31,96631300,363.0006031657772,57.27062277404525,1.6319701828714983,-1.627515124298656,3.2594853071701544,377.8502873040817,358.86980895996095,339.8893306158402,sell,sell,0.0,3.4,3.6,3.08,0.46307
2022-11-01,85407600,363.775822995413,55.85916960486652,2.0089273908938594,-0.9002266212601531,2.9091540121540125,378.75362048604273,359.1859100341797,339.61819958231666,sell,sell,1.0,3.4,3.6,3.08,0.48762
2022-11-02,126990400,363.5901477491981,48.50778197689863,1.5383590876809308,-0.41250947947193634,1.9508685671528672,378.563847787076,359.07877349853516,339.5936992099943,sell,sell,0.592,3.4,3.6,3.08,0.48762
2022-11-03,87100100,363.06732652568815,45.90530629056111,0.8549415835412901,-0.15901926686929105,1.0139608504105813,378.4553045493095,358.97308349609375,339.490862442878,sell,sell,0.0,3.4,3.6,3.08,0.48762
2022-11-04,103505200,363.08517449701395,49.909099906428075,0.7209192731448866,0.016968441133544468,0.7039508320113421,378.75860619455744,359.627490234375,340.49637427419253,buy,buy,0.0,3.4,3.6,3.08,0.48762
2022-11-07,68286900,363.4322552787344,52.46353984874966,0.8848918571948161,0.1905531243457988,0.6943387328490174,379.1078906768424,360.5893188476563,342.0707470184702,buy,buy,0.0,3.4,3.6,3.08,0.48762
2022-11-08,84641100,363.9347224331778,53.90503259690745,1.1611162123335816,0.3846657419433554,0.7764504703902262,379.191056338474,361.7601119995117,344.3291676605494,sell,sell,0.0,3.4,3.6,3.08,0.48762
2022-11-09,78495500,363.66588295944507,47.89971050149625,0.7583303560784316,0.45939866477037067,0.2989316913080609,378.06915118993345,362.60804290771483,347.1469346254962,buy,buy,0.0,3.4,3.6,3.08,0.48762
2022-11-10,141455800,365.3126182970128,60.332565134060495,2.017168126344359,0.7709525570851683,1.2462155692591905,380.7609509123989,363.9940780639648,347.2272052155307,buy,buy,0.0,3.4,3.6,3.08,0.48762
2022-11-11,93839900,367.15366857731965,62.14026622342475,3.274572391116237,1.271676523891382,2.002895867224855,382.7029030838489,365.9669555664062,349.23100804896353,sell,sell,-0.3769,3.4,3.6,3.08,0.48762
2022-11-14,71903500,368.5077613858041,59.546853670273336,3.9613866201208907,1.809618543137284,2.1517680769836067,384.4125038523183,367.3327209472656,350.2529380422129,sell,sell,0.0,3.4,3.6,3.08,0.48762
2022-11-15,93194500,370.04267255032573,61.27699125414395,4.7138184201444915,2.3904585185387255,2.323359901605766,386.76178036297455,368.65311737060546,350.54445437823637,sell,sell,0.0172,3.4,3.6,3.08,0.48762
2022-11-16,68508500,371.151953689506,58.83255364081702,5.01554422208801,2.9154756592485827,2.1000685628394278,387.8835563682695,369.9537292480469,352.0239021278243,buy,buy,0.5563,3.4,3.6,3.83,0.48762
2022-11-17,74496300,372.0443567932956,57.84343174780172,5.101613020202819,3.35270313143943,1.7489098887633894,387.97346950481585,371.3450698852539,354.71667026569196,sell,sell,0.0,3.4,3.6,3.83,0.48762
2022-11-18,92922500,373.0163140936737,58.94308840151121,5.248731789729561,3.7319088630974564,1.5168229266321047,388.99448122875486,372.3942443847656,355.79400754077636,sell,sell,0.0,3.4,3.6,3.83,0.48762
2022-11-21,51243200,373.76333912325686,57.640543024762465,5.193311422942713,4.024189375066508,1.169122047876205,389.8442844840724,373.1528945922852,356.461504700498,buy,buy,-1.0,3.4,3.6,3.83,0.48762
2022-11-22,60429000,374.92733740151067,61.058088606014714,5.499559255932297,4.319263351239666,1.1802959046926311,391.4518728026751,373.87583312988284,356.2997934570906,buy,buy,0.0,3.4,3.6,3.83,0.48762
2022-11-23,68261600,376.21212165103196,62.600186281966764,5.870849695795982,4.6295806201509295,1.2412690756450528,393.354430336677,374.86034088134767,356.3662514260183,buy,buy,0.0,3.4,3.6,3.83,0.48762
2022-11-25,30545400,377.36627377894706,62.50500081577814,6.087914047401966,4.921247305601137,1.166666741800829,394.9268417098746,375.93895263671874,356.95106356356285,sell,sell,0.0,3.4,3.6,3.83,0.48762
2022-11-28,67881600,377.82035191793125,55.96650132287379,5.694283128136931,5.075854470108296,0.6184286580286349,395.44781082877074,376.27146606445314,357.09512130013553,sell,sell,0.0,3.4,3.6,3.83,0.48762
2022-11-29,52310000,378.1686816134333,55.30662959717421,5.268637858043974,5.1144111476954315,0.15422671034854218,395.9407470474568,376.70677642822267,357.47280580898854,buy,buy,0.0,3.4,3.6,3.83,0.48762
2022-11-30,144566700,379.6282927348846,63.7375022118612,5.833717544640535,5.258272427084452,0.5754451175560833,398.1989265875859,377.8244857788086,357.4500449700313,sell,sell,0.4767,3.4,3.6,3.83,0.48762
2022-12-01,76398200,380.9213170084596,63.427028430460624,6.186864615183254,5.443990864704213,0.742873750479041,399.42827254789984,379.3934265136719,359.35858047944396,buy,buy,0.0,3.4,3.5,3.83,0.46055
2022-12-02,85342700,382.0479861289337,62.90991910878313,6.356848235089103,5.6265623387811905,0.7302858963079126,399.4125066472937,381.12596740722654,362.8394281671594,sell,sell,-1.0,3.4,3.5,3.83,0.46055
2022-12-05,77289800,382.39447280155014,55.34315008519722,5.853974155991921,5.672044702223337,0.18192945376858383,398.6685157861021,382.2475357055664,365.8265556250307,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-06,77972200,382.1784749501004,50.223938415361154,4.949771615769976,5.5275900849326645,-0.5778184691626889,397.7697179925069,382.9173843383789,368.0650506842509,buy,buy,0.0,3.4,3.5,3.83,0.46055
2022-12-07,65927900,381.921460943506,49.648672101711966,4.133357158569879,5.248743499660107,-1.115386341090228,396.9249868550941,383.45596771240236,369.9869485697106,buy,buy,-0.2924,3.4,3.5,3.83,0.46055
2022-12-08,60737900,381.9720462061409,52.35064736685466,3.6837571261039557,4.935746224948877,-1.2519890988449216,393.309934299627,384.5230026245117,375.73607094939644,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-09,81447700,381.74572200458874,49.59613205253684,3.0616202812329334,4.560921036205689,-1.4993007549727553,393.37143268071014,384.45495452880857,375.538476376907,buy,buy,0.0,3.4,3.5,3.83,0.46055
2022-12-12,75405800,382.0621636589136,54.53147065676311,2.975870909494745,4.2439110108635,-1.2680401013687552,393.3963869888435,384.4761901855469,375.5559933822503,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-13,123782500,382.6260791549397,56.94938183314091,3.1073042853217316,4.016589665755147,-0.9092853804334151,393.7323005293032,384.80677185058596,375.88124317186873,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-14,108111300,382.90004166845733,54.30291647163821,2.9769863885763925,3.808669010319396,-0.8316826217430036,393.7808380248773,384.85068969726564,375.92054136965396,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-15,117705900,382.2498150670343,45.62320476522366,2.088707139079702,3.4646766360714576,-1.3759694969917557,394.20542288544607,384.56981658935547,374.93421029326487,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-16,119858000,381.23866033966794,42.20281417219576,1.0147731332817216,2.9746959355135107,-1.9599228022317892,395.18209818188717,384.125341796875,373.0685854118628,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-19,79878100,380.02368166706566,39.91549639128538,-0.08957876527438202,2.3618409953559323,-2.4514197606303143,396.4214976187771,383.4369155883789,370.4523335579807,buy,buy,0.6597,3.4,3.5,3.83,0.46055
2022-12-20,74427200,378.97244119765764,40.47148954952892,-0.9135640306179198,1.7067599901611619,-2.6203240207790817,397.25253560980934,382.84319458007815,368.43385355034695,buy,buy,0.0,3.4,3.5,3.83,0.46055
2022-12-21,78167400,378.5467589026054,46.32371818533376,-1.1086133802755285,1.1436853160738238,-2.252298696349352,397.0423047315461,382.2690673828125,367.49583003407895,sell,sell,-1.0,3.4,3.5,3.83,0.46055
2022-12-22,100120900,377.6527909323424,42.016042904930586,-1.674992897107927,0.5799496734374737,-2.254942570545401,396.8415804393102,381.30619354248046,365.77080664565074,buy,buy,0.0,3.4,3.5,3.83,0.46055
2022-12-23,59857300,377.04620130578746,44.23564345502323,-1.9302529132266386,0.07790915610465124,-2.00816206933129,396.222917730177,380.4538375854492,364.6847574407214,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-27,51638200,376.35794003931363,43.01305063422155,-2.22504341026206,-0.38268135716869106,-1.842362053093369,396.2454437442466,379.8381057739258,363.430767803605,sell,sell,0.0,3.4,3.5,3.83,0.46055
2022-12-28,70911500,375.29750657574806,39.337639780521435,-2.7972860155325634,-0.8656022888414656,-1.9316837266910978,396.59635315443387,379.0253845214844,361.4544158885349,buy,buy,0.0,3.4,3.5,4.33,0.46055
2022-12-29,66970900,374.96417412749975,46.393634190224226,-2.689314536512086,-1.2303447383755897,-1.4589697981364962,394.4513780983279,377.94053039550784,361.4296826926878,buy,buy,-0.7224,3.4,3.5,4.33,0.46055
2022-12-30,84022200,374.5693200950816,45.54379932479912,-2.652195560501241,-1.51471490280072,-1.1374806577005208,392.0245033555226,376.82118835449216,361.61787335346173,sell,sell,0.0,3.4,3.5,4.33,0.46055
2023-01-03,74850700,374.06339538085507,44.155275564937206,-2.7174211807701454,-1.7552561583946051,-0.9621650223755402,389.2960220885921,375.64647674560547,361.9969314026188,buy,buy,0.0,2.8,3.5,4.33,0.49915
